a,b,n_full,n_margin,effect_full,effect_margin,delta,abs_delta,sign_flip
mistralai__Mistral-7B-Instruct-v0.2,tiiuae__falcon-40b,1319,659,0.18574677786201668,0.30197268588770865,0.11622590802569197,0.11622590802569197,False
mistralai__Mistral-7B-Instruct-v0.2,tiiuae__falcon-7b,1319,659,0.35405610310841545,0.5204855842185129,0.16642948111009742,0.16642948111009742,False
mistralai__Mistral-7B-v0.1,mistralai__Mixtral-8x7B-Instruct-v0.1,1319,659,-0.2403335860500379,-0.2852807283763278,-0.04494714232628988,0.04494714232628988,False
mistralai__Mistral-7B-v0.1,mistralai__Mixtral-8x7B-v0.1,1319,659,-0.20545868081880211,-0.2701062215477997,-0.06464754072899756,0.06464754072899756,False
mistralai__Mistral-7B-v0.1,tiiuae__falcon-40b,1319,659,0.1561789234268385,0.251896813353566,0.0957178899267275,0.0957178899267275,False
mistralai__Mistral-7B-v0.1,tiiuae__falcon-7b,1319,659,0.3244882486732373,0.47040971168437024,0.14592146301113296,0.14592146301113296,False
mistralai__Mixtral-8x7B-Instruct-v0.1,mistralai__Mixtral-8x7B-v0.1,1319,659,0.034874905231235785,0.015174506828528073,-0.019700398402707712,0.019700398402707712,False
mistralai__Mixtral-8x7B-Instruct-v0.1,tiiuae__falcon-40b,1319,659,0.39651250947687644,0.5371775417298937,0.1406650322530173,0.1406650322530173,False
mistralai__Mixtral-8x7B-Instruct-v0.1,tiiuae__falcon-7b,1319,659,0.5648218347232752,0.7556904400606981,0.1908686053374229,0.1908686053374229,False
mistralai__Mixtral-8x7B-v0.1,tiiuae__falcon-40b,1319,659,0.3616376042456406,0.5220030349013657,0.16036543065572506,0.16036543065572506,False
mistralai__Mixtral-8x7B-v0.1,tiiuae__falcon-7b,1319,659,0.5299469294920395,0.7405159332321699,0.21056900374013043,0.21056900374013043,False
tiiuae__falcon-40b,tiiuae__falcon-7b,1319,659,0.1683093252463988,0.21851289833080426,0.050203573084405456,0.050203573084405456,False
